journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00495,J035,UNI18,C035,CR030,JR0035,,journey_support,course_page,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_course_j035.html,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/journey_support/CR030_unina_course_j035.html,copied,Support capture migrated from completed batch CR030; target page remains the JS shell observed for J035
JA00496,J036,UNI18,C036,,JR0036,,journey_run,log_reference,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/metadata/journey_log.csv,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/metadata/journey_log.csv,generated,Primary observed journey log for JR0036
JA00497,J036,UNI18,C036,CR030,JR0036,,journey_support,homepage_headers_403,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_home_headers.txt,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/journey_support/CR030_unina_home_headers.txt,copied,Support capture migrated from completed batch CR030; homepage headers show the live 403 blocker observed on 2026-04-23
JA00498,J036,UNI18,C036,CR030,JR0036,,journey_support,programmes_hub_headers_403,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_offerta_formativa_headers.txt,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/journey_support/CR030_unina_offerta_formativa_headers.txt,copied,Support capture migrated from completed batch CR030; normalized offerta-formativa headers show the live 403 blocker observed on 2026-04-23
JA00499,J036,UNI18,C036,CR030,JR0036,,journey_support,course_page,artifacts/runs/CR030_2026-04-23_journey12_j034_j035_j036/batch_support/unina_course_j036.html,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/journey_support/CR030_unina_course_j036.html,copied,Support capture migrated from completed batch CR030; target page remains the JS shell observed for J036
JA00500,J037,UNI19,C037,,JR0037,,journey_run,log_reference,artifacts/journeys/J037_C037_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J037_C037_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0037
JA00501,J037,UNI19,C037,CR031,JR0037,,journey_support,homepage,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_home.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/journey_support/CR031_unibg_home.html,copied,Support capture migrated from completed batch CR031
JA00502,J037,UNI19,C037,CR031,JR0037,,journey_support,search_results,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_j037_search_results.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/journey_support/CR031_unibg_j037_search_results.html,copied,Support capture migrated from completed batch CR031; homepage course-search results page for J037
JA00503,J037,UNI19,C037,CR031,JR0037,,journey_support,course_page,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_j037_course_page.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/journey_support/CR031_unibg_j037_course_page.html,copied,Support capture migrated from completed batch CR031
JA00504,J038,UNI19,C038,,JR0038,,journey_run,log_reference,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/metadata/journey_log.csv,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/metadata/journey_log.csv,generated,Primary observed journey log for JR0038
JA00505,J038,UNI19,C038,CR031,JR0038,,journey_support,homepage,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_home.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/journey_support/CR031_unibg_home.html,copied,Support capture migrated from completed batch CR031
JA00506,J038,UNI19,C038,CR031,JR0038,,journey_support,search_results,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_j038_search_results.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/journey_support/CR031_unibg_j038_search_results.html,copied,Support capture migrated from completed batch CR031; homepage course-search results page for J038
JA00507,J038,UNI19,C038,CR031,JR0038,,journey_support,offertaformativa_page,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_j038_offertaformativa_page.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/journey_support/CR031_unibg_j038_offertaformativa_page.html,copied,Support capture migrated from completed batch CR031; UniBg detail page exposing the Sito del corso CTA
JA00508,J038,UNI19,C038,CR031,JR0038,,journey_support,course_page,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unibg_j038_course_site.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/journey_support/CR031_unibg_j038_course_site.html,copied,Support capture migrated from completed batch CR031
JA00509,J039,UNI20,C039,,JR0039,,journey_run,log_reference,artifacts/journeys/J039_C039_beni-culturali/metadata/journey_log.csv,artifacts/journeys/J039_C039_beni-culturali/metadata/journey_log.csv,generated,Primary observed journey log for JR0039
JA00510,J039,UNI20,C039,CR031,JR0039,,journey_support,homepage,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unitn_home.html,artifacts/journeys/J039_C039_beni-culturali/journey_support/CR031_unitn_home.html,copied,Support capture migrated from completed batch CR031
JA00511,J039,UNI20,C039,CR031,JR0039,,journey_support,programmes_hub,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unitn_corsi.html,artifacts/journeys/J039_C039_beni-culturali/journey_support/CR031_unitn_corsi.html,copied,Support capture migrated from completed batch CR031
JA00512,J039,UNI20,C039,CR031,JR0039,,journey_support,course_page,artifacts/runs/CR031_2026-04-23_journey13_j037_j038_j039/batch_support/unitn_j039_course_page.html,artifacts/journeys/J039_C039_beni-culturali/journey_support/CR031_unitn_j039_course_page.html,copied,Support capture migrated from completed batch CR031
JA00513,J040,UNI20,C040,,JR0040,,journey_run,log_reference,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/metadata/journey_log.csv,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/metadata/journey_log.csv,generated,Primary observed journey log for JR0040
JA00514,J040,UNI20,C040,CR032,JR0040,,journey_support,homepage,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_home.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_home.html,copied,Support capture migrated from completed batch CR032
JA00515,J040,UNI20,C040,CR032,JR0040,,journey_support,programmes_hub_page1,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_corsi_page1.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_corsi_page1.html,copied,Support capture migrated from completed batch CR032
JA00516,J040,UNI20,C040,CR032,JR0040,,journey_support,programmes_hub_page2,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_corsi_page2.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_corsi_page2.html,copied,Support capture migrated from completed batch CR032
JA00517,J040,UNI20,C040,CR032,JR0040,,journey_support,programmes_hub_page3,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_corsi_page3.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_corsi_page3.html,copied,Support capture migrated from completed batch CR032
JA00518,J040,UNI20,C040,CR032,JR0040,,journey_support,programmes_hub_page4,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_corsi_page4.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_corsi_page4.html,copied,Support capture migrated from completed batch CR032
JA00519,J040,UNI20,C040,CR032,JR0040,,journey_support,site_search_results,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_j040_search_results.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_j040_search_results.html,copied,Support capture migrated from completed batch CR032; institutional search returns only node/PDF style results for J040
JA00520,J040,UNI20,C040,CR032,JR0040,,journey_support,internal_result_page,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_j040_internal_result_page.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_j040_internal_result_page.html,copied,Support capture migrated from completed batch CR032; internal result page does not expose the canonical corsi.unitn.it target
JA00521,J040,UNI20,C040,CR032,JR0040,,journey_support,target_page,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_j040_target_page.html,artifacts/journeys/J040_C040_organizzazione-societa-e-tecnologia/journey_support/CR032_unitn_j040_target_page.html,copied,Support capture migrated from completed batch CR032; canonical target confirmed live
JA00522,J041,UNI20,C041,,JR0041,,journey_run,log_reference,artifacts/journeys/J041_C041_giurisprudenza/metadata/journey_log.csv,artifacts/journeys/J041_C041_giurisprudenza/metadata/journey_log.csv,generated,Primary observed journey log for JR0041
JA00523,J041,UNI20,C041,CR032,JR0041,,journey_support,homepage,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_home.html,artifacts/journeys/J041_C041_giurisprudenza/journey_support/CR032_unitn_home.html,copied,Support capture migrated from completed batch CR032
JA00524,J041,UNI20,C041,CR032,JR0041,,journey_support,programmes_hub,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_corsi_page1.html,artifacts/journeys/J041_C041_giurisprudenza/journey_support/CR032_unitn_corsi_page1.html,copied,Support capture migrated from completed batch CR032
JA00525,J041,UNI20,C041,CR032,JR0041,,journey_support,course_page,artifacts/runs/CR032_2026-04-23_journey14_j040_j041/batch_support/unitn_j041_target_page.html,artifacts/journeys/J041_C041_giurisprudenza/journey_support/CR032_unitn_j041_target_page.html,copied,Support capture migrated from completed batch CR032
