"course_id","university_id","source_document_id","indicator_id","indicator_label","priority","trigger_reason","auto_observed","auto_location_type","auto_local_findability","auto_confidence","auto_evidence_text","auto_evidence_url","auto_evidence_selector","auto_evidence_document_type","auto_notes","evidence_artifact_path","rendered_screenshot_path","target_url","reviewer_decision","reviewer_observed","reviewer_location_type","reviewer_local_findability","reviewer_confidence","reviewer_evidence_text","reviewer_evidence_url","reviewer_notes","reviewer_id","reviewed_at"
"C040","UNI20","SD0085","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Organizzazione, società e tecnologia | UniTrento","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","title|h1","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C040","UNI20","SD0085","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Laurea Magistrale in Organizzazione, società e tecnologia","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","div@div","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C040","UNI20","SD0085","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C040","UNI20","SD0085","language","Teaching language","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","LINGUA: Italiano: CLASSE: LM-88-R - Sociologia e ricerca sociale","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","div>div+div","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","corrected","present","heading_or_summary","direct","high","LINGUA: Italiano","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","same pattern as C039: spurious colon from <strong> split. Structured field display LINGUA/CLASSE/MODALITA.","gaia","2026-05-07T13:49:47+02:00"
"C040","UNI20","SD0085","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C040","UNI20","SD0085","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Presentare il piano di studio","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia",".piano-di-studi","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C040","UNI20","SD0085","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C040","UNI20","SD0085","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Iscriversi Ammissione e immatricolazione","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","span@li","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C040","UNI20","SD0085","deadlines","Application / enrolment deadlines","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Sessioni di laurea e scadenze","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia",".scadenze","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C040","UNI20","SD0085","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Orientamento Prenota un colloquio con studenti e studentesse orientatori","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","div@div","html","","artifacts/runs/STRUN_001/source_rendered/C040.html","artifacts/runs/STRUN_001/screenshots/C040.png","https://corsi.unitn.it/it/organizzazione-societa-e-tecnologia","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C041","UNI20","SD0086","academic_year","Academic year or edition","essential","confidence=not_observed","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J041_C041_giurisprudenza/source/SD0086.html","","https://corsi.unitn.it/it/giurisprudenza","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
